,Unnamed: 0,SU_ID,P_PANEL,NATIONAL_WEIGHT,REGION_WEIGHT,NATIONAL_WEIGHT_POP,REGION_WEIGHT_POP,P_GEO,SOC1,SOC2A,SOC2B,SOC3A,SOC3B,SOC4A,SOC4B,PHYS8,PHYS1A,PHYS1B,PHYS1C,PHYS1D,PHYS1E,PHYS1F,PHYS1G,PHYS1H,PHYS1I,PHYS1J,PHYS1K,PHYS1L,PHYS1M,PHYS1N,PHYS1O,PHYS1P,PHYS1Q,SOC5A,SOC5B,SOC5C,SOC5D,SOC5E,PHYS2_1,PHYS2_2,PHYS2_3,PHYS2_4,PHYS2_5,PHYS2_6,PHYS2_7,PHYS2_8,PHYS2_9,PHYS2_10,PHYS2_11,PHYS2_12,PHYS2_13,PHYS2_14,PHYS2_15,PHYS2_16,PHYS2_17,PHYS2_18,PHYS2_19,PHYS2_DK,PHYS2_SKP,PHYS2_REF,PHYS10A,PHYS10B,PHYS10C,PHYS10D,PHYS10E,ECON8A,ECON8B,ECON8C,ECON8D,ECON8E,ECON8F,ECON8G,ECON8H,ECON8I,ECON8J,ECON8K,ECON8L,ECON8M,ECON8N,ECON8O,ECON8P,ECON8Q,ECON8R,ECON8S,ECON7_1,ECON7_2,ECON7_3,ECON7_4,ECON7_5,ECON7_6,ECON7_7,ECON7_8,ECON7_DK,ECON7_SKP,ECON7_REF,ECON1,ECON2,ECON4,ECON3,ECON4A,ECON4B,ECON6A,ECON6B,ECON6C,ECON6D,ECON6E,ECON6F,ECON6G,ECON6H,ECON6I,ECON6J,ECON6K,ECON6L,ECON5A_A,ECON5A_B,PHYS7_1,PHYS7_2,PHYS7_3,PHYS7_4,PHYS7_DK,PHYS7_SKP,PHYS7_REF,PHYS11,PHYS11_TEMP,PHYS9A,PHYS9B,PHYS9C,PHYS9D,PHYS9E,PHYS9F,PHYS9G,PHYS9H,PHYS3A,PHYS3B,PHYS3C,PHYS3D,PHYS3E,PHYS3F,PHYS3G,PHYS3H,PHYS3I,PHYS3J,PHYS3K,PHYS3L,PHYS3M,PHYS4,PHYS5,PHYS6,AGE4,AGE7,GENDER,RACETH,RACE_R2,HHINCOME,EDUCATION,EDUC4,P_OCCUPY2,HHSIZE1,HH01S,HH25S,HH612S,HH1317S,HH18OVS,REGION4,REGION9,P_DENSE,MODE,LANGUAGE,MAIL50,RACE1_BANNER,RACE2_BANNER,INC_BANNER,AGE_BANNER,HH_BANNER
4093,4094,26252277,ABS,,0.6383121157,,1277.7191353,Montana,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,4,4,4,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,7,,8,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,88,1,"$30,000 to under $40,000",4,3,,2,0,0,0,0,2,4,8,3,2,1,1,88,,2,3,2
4094,4095,26254330,ABS,,0.3728343223,,18475.720848,California,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,3,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,1,1,1,2,1,1,1,1,2,1,1,77,1,2,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,35,,33,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,4,2,1,1,"$100,000 to under $150,000",5,4,,3,0,0,0,0,3,4,9,3,2,1,2,1,,4,2,5
4095,4096,26256576,ABS,,0.537035097,,5798.8691748,Louisiana,3,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,20,,35,1,1,4,2,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,77,2,2,2,2,2,2,2,2,2,4,6,1,1,1,"$10,000 to under $20,000",3,3,,1,0,0,0,0,1,3,7,3,1,1,2,1,,1,3,1
4096,4097,26260031,ABS,,0.2375785098,,8013.2508792,New York,2,5,3,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,3,2,2,2,1,77,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,1,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,5,2,1,1,"$100,000 to under $150,000",6,4,,3,0,0,0,0,3,1,2,2,2,1,3,1,,3,2,5
4097,4098,26260490,ABS,,0.4928750075,,6735.9917796,"Phoenix-Mesa-Chandler, Arizona",2,5,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3,2,3,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,50,,50,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.9,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,2,1,1,"$50,000 to under $75,000",5,4,,1,0,0,0,0,1,4,8,3,2,1,2,1,,3,2,1
4098,4099,26264882,ABS,,1.3328808596,,3077.8155076,"Birmingham-Hoover, Alabama",2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,4,4,4,4,4,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,3,,3,30,2,1,2,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.7,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,4,6,2,2,2,"$10,000 to under $20,000",3,3,,1,0,0,0,0,1,3,6,3,2,1,2,2,,1,3,1
4099,4100,26265570,ABS,,1.0448946043,,4354.5461525,"Columbus, Ohio",2,4,3,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,5,5,3,1,1,1,77,2,2,2,2,2,2,2,77,1,1,1,1,2,1,77,77,77,1,1,1,0,1,0,0,0,0,0,0,3,,8,12,4,3,4,4,4,4,4,4,1,4,4,4,4,4,2,3,0,0,0,1,0,0,0,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,4,2,"Under $10,000",5,4,,1,0,0,0,0,1,2,3,3,2,1,1,4,,1,2,1
4100,4101,26265648,ABS,,0.6770213387,,10752.602129,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,5,3,3,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,1,"$150,000 or more",5,4,,2,0,0,0,0,2,2,3,3,2,1,2,1,,4,2,2
4101,4102,26266480,ABS,,0.304929796,,4431.9447713,Missouri,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,3,4,3,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,40,,45,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,888,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,77,2,2,2,2,2,2,2,2,88,1,"$100,000 to under $150,000",5,4,,2,0,0,0,0,2,2,4,3,2,1,3,88,,4,2,2
4102,4103,26266496,ABS,,1.4829275703,,23552.182535,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",1,4,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,4,4,2,4,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,4,4,4,4,4,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,,8,20,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,"$10,000 to under $20,000",4,3,,1,0,0,0,0,1,2,3,3,2,1,2,1,,1,1,1
4103,4104,26267673,ABS,,0.8289501989,,3454.6086124,"Columbus, Ohio",2,4,4,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,43,,47,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,6,1,1,1,"$75,000 to under $100,000",5,4,,2,0,0,0,0,2,2,3,2,2,1,1,1,,3,3,2
4104,4105,26268909,ABS,,1.4636830164,,2929.8767044,Montana,2,5,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,1,4,3,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,20,,30,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,88,1,"$10,000 to under $20,000",3,3,,2,0,0,0,0,2,4,8,2,2,1,1,88,,1,1,2
4105,4106,26269109,ABS,,0.2957335829,,3229.7289193,Minnesota,1,2,2,1,2,2,1,2,2,2,77,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2,,,4,2,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,1,2,98,98,1,98,98,1,2,2,2,2,2,2,1,2,2,2,1,77,1,2,2,2,4,7,1,1,1,"$150,000 or more",7,4,,2,0,0,0,0,2,2,4,3,2,1,2,1,,4,3,2
4106,4107,26272235,ABS,,2.5292447072,,85308.525537,New York,4,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,,2,40,5,5,4,4,4,4,4,1,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,2,,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,3,2,"$10,000 to under $20,000",4,3,,2,0,0,0,0,2,1,2,3,2,1,3,3,,1,2,2
4107,4108,26275423,ABS,,0.5150434035,,6383.6243661,"Atlanta-Sandy Springs-Alpharetta, Georgia",3,3,4,2,2,2,2,3,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,3,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,5,4,3,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.5,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,4,6,1,1,1,"$30,000 to under $40,000",4,3,,2,0,0,0,0,2,3,5,3,2,1,4,1,,2,3,2
4108,4109,26281337,ABS,,1.2974238927,,20605.972239,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,2,5,1,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,7,2,1,1,"$50,000 to under $75,000",2,2,,1,0,0,0,0,1,2,3,3,1,1,2,1,,3,3,1
4109,4110,26281987,ABS,,1.1687782503,,12181.521187,Colorado,1,2,4,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,3,1,1,3,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,60,,50,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,"$100,000 to under $150,000",6,4,,4,0,0,0,2,2,4,8,2,2,1,3,1,,4,2,3
4110,4111,26282819,ABS,,0.2652571761,,3625.199351,"Phoenix-Mesa-Chandler, Arizona",2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,98,98,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,,2,998,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,1,2,2,2,1,1,77,77,2,2,1,2,2,2,2,1,2,2,2,2,4,6,1,1,1,"$75,000 to under $100,000",7,4,,3,0,0,0,0,3,4,8,2,2,1,2,1,,3,3,5
4111,4112,26285501,ABS,,1.5486228224,,7163.0611828,"Pittsburgh, Pennsylvania",2,4,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,5,5,5,4,4,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,"$40,000 to under $50,000",5,4,,3,0,0,0,0,3,1,2,1,2,1,1,1,,2,2,5
4112,4113,26286503,ABS,,0.397048601,,4921.1563663,"Atlanta-Sandy Springs-Alpharetta, Georgia",3,3,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,3,1,1,2,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,3,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,38,,38,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,0,0,0,0,0,1,98.6,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,"$75,000 to under $100,000",5,4,,4,0,1,1,0,2,3,5,3,2,1,4,1,,3,2,3
4113,4114,26286959,ABS,,0.7971663012,,1595.6999905,Montana,2,4,4,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,98,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,5,4,3,3,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,2,2,2,2,1,98,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,88,1,"$10,000 to under $20,000",3,3,,1,0,0,0,0,1,4,8,3,2,1,1,88,,1,3,1
4114,4115,26290859,ABS,,0.4708194073,,1962.1163992,"Columbus, Ohio",2,5,3,1,1,2,2,4,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,3,,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,3,5,2,2,2,"$50,000 to under $75,000",5,4,,1,0,0,0,0,1,2,3,3,1,1,1,2,,3,2,1
4115,4116,26293354,ABS,,1.205274279,,5574.9232657,"Pittsburgh, Pennsylvania",2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,3,5,5,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,32,,45,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,"$50,000 to under $75,000",5,4,,2,0,0,0,0,2,1,2,3,2,1,1,1,,3,2,2
4116,4117,26297396,ABS,,0.2705593639,,9125.657293,New York,3,4,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,35,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.8,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,2,1,1,"$150,000 or more",6,4,,4,0,0,0,0,4,1,2,2,2,1,3,1,,4,2,5
4117,4118,26298654,ABS,,0.4680142111,,16342.070456,Florida,2,1,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,5,5,4,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,,3,24,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,5,2,1,1,"$50,000 to under $75,000",6,4,,3,0,0,0,1,2,3,5,3,2,1,2,1,,3,2,3
4118,4119,26301511,ABS,,0.305870749,,968.41571525,"Cleveland-Elyria, Ohio",2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,3,3,2,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,40,,40,2,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,,1,98,98,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,"$100,000 to under $150,000",5,4,,1,0,0,0,0,1,2,3,3,2,1,1,1,,3,2,1
4119,4120,26303064,ABS,,1.4688856008,,23329.164879,"Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,3,4,1,1,2,2,4,1,1,77,1,1,1,1,1,1,1,1,1,98,1,1,1,1,4,4,2,3,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,88,5,88,88,1,1,2,2,2,2,2,2,2,2,2,2,2,2,77,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,40,,30,1,1,4,4,98,4,4,4,4,4,4,4,4,4,2,2,1,1,1,0,0,0,0,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,6,2,1,1,"$20,000 to under $30,000",2,2,,3,0,0,0,0,3,2,3,3,2,1,2,1,,1,3,5
4120,4121,26304872,ABS,,0.2265295078,,453.44758419,Montana,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,5,3,4,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,45,,35,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,88,1,"$150,000 or more",6,4,,2,0,0,1,0,1,4,8,3,2,1,1,88,,4,2,3
4121,4122,26305663,ABS,,1.0377216436,,35001.161842,New York,3,1,2,1,1,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,,2,0,5,5,1,1,4,1,4,1,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,99.3,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,2,2,"$30,000 to under $40,000",5,4,,1,0,0,0,0,1,1,2,3,2,1,3,2,,2,3,1
4122,4123,26307426,ABS,,0.6549572832,,7072.1850801,Louisiana,3,1,1,1,1,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,3,4,5,3,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,3,,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.9,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,6,2,1,1,"$20,000 to under $30,000",98,98,,98,0,0,0,0,1,3,7,3,2,1,2,1,,1,3,
4123,4124,26307822,ABS,,0.7585859874,,1751.6852307,"Birmingham-Hoover, Alabama",3,4,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,98,98,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,2,2,5,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,40,,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,1,1,"$150,000 or more",6,4,,4,0,0,0,2,2,3,6,2,2,1,2,1,,4,2,3
4124,4125,26307962,ABS,,0.2077209946,,10293.567094,California,2,2,2,98,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,3,4,3,3,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,,,9,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,2,,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,4,2,1,1,"$30,000 to under $40,000",7,4,,1,0,0,0,0,1,4,9,3,2,1,2,1,,2,2,1
4125,4126,26308157,ABS,,0.3007445112,,952.18556164,"Cleveland-Elyria, Ohio",3,3,3,5,3,2,2,4,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,98,,,998,98,98,98,98,98,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,1,2,2,1,2,2,2,77,77,1,1,2,2,1,2,2,2,2,2,2,2,2,2,4,7,2,1,1,"$30,000 to under $40,000",3,3,,2,0,0,0,0,2,2,3,3,2,1,1,1,,2,3,2
